ProductID,Date,Zip,Units,Revenue,Country
1518,15-Feb-99,75068 CEDEX 02,1,141.65,France
2056,15-Mar-99,75068 CEDEX 02,1,320.2,France
728,15-Jan-99,75256 CEDEX 05,1,62.95,France
1329,15-Jan-99,75256 CEDEX 05,1,92.82,France
2222,31-May-02,75256 CEDEX 05,1,246.7,France
727,15-Jan-99,75256 CEDEX 05,1,62.95,France
768,15-Jan-99,75072 CEDEX 02,1,104.95,France
740,31-May-02,75021 CEDEX 01,2,346.4,France
1040,03-Jun-02,75021 CEDEX 01,1,1259.74,France
1053,03-Jun-02,75021 CEDEX 01,1,262.45,France
2145,31-May-02,75021 CEDEX 01,1,367.45,France
676,15-Feb-99,75021 CEDEX 01,1,801.94,France
1916,04-Jun-02,75021 CEDEX 01,1,286.07,France
195,15-Feb-99,75021 CEDEX 01,1,750.23,France
767,15-Feb-99,75021 CEDEX 01,1,104.95,France
768,15-Jan-99,75103 CEDEX 02,1,104.95,France
767,15-Jan-99,75103 CEDEX 02,1,104.95,France
2254,15-Feb-99,75103 CEDEX 02,1,68.2,France
769,15-Jan-99,75219 CEDEX 16,1,257.2,France
770,15-Jan-99,75219 CEDEX 16,1,257.2,France
609,15-Feb-99,75219 CEDEX 16,1,778.84,France
770,15-Jan-99,75031 CEDEX 01,1,257.2,France
631,31-May-02,75031 CEDEX 01,1,356.74,France
575,09-Apr-03,75031 CEDEX 01,1,929.25,France
727,15-Jan-99,75031 CEDEX 01,1,62.95,France
2277,15-Feb-99,75031 CEDEX 01,1,251.95,France
2083,15-Feb-99,75031 CEDEX 01,1,309.7,France
1046,15-Mar-99,75031 CEDEX 01,1,99.7,France
2332,04-Jun-02,75031 CEDEX 01,1,367.45,France
1065,15-Jan-99,75036 CEDEX 01,1,296.57,France
396,05-Jun-02,75036 CEDEX 01,1,892.24,France
1157,15-Feb-99,75036 CEDEX 01,1,377.95,France
1111,15-Jan-99,75180 CEDEX 04,1,116.5,France
1112,15-Jan-99,75180 CEDEX 04,1,116.5,France
2340,15-Feb-99,75180 CEDEX 04,1,461.95,France
2253,31-May-02,75029 CEDEX 01,1,136.45,France
635,10-Apr-03,75030 CEDEX 01,1,881.74,France
2353,10-Apr-03,75030 CEDEX 01,1,414.7,France
2328,15-Feb-99,75030 CEDEX 01,1,393.7,France
645,15-Feb-99,75030 CEDEX 01,1,746.55,France
2074,15-Mar-99,75030 CEDEX 01,1,328.07,France
1347,15-Jan-99,75062 CEDEX 02,1,299.15,France
786,10-Apr-03,75062 CEDEX 02,1,57.7,France
1957,15-Jan-99,75062 CEDEX 02,1,153.77,France
1188,15-Jan-99,75062 CEDEX 02,1,472.45,France
785,10-Apr-03,75062 CEDEX 02,1,57.7,France
1916,31-May-02,75062 CEDEX 02,1,286.07,France
604,15-Feb-99,75062 CEDEX 02,1,461.74,France
1894,15-Jan-99,75108 CEDEX 02,1,682.24,France
847,15-Feb-99,75108 CEDEX 02,1,603.7,France
1894,15-Jan-99,75109 CEDEX 02,1,682.24,France
1112,15-Jan-99,75109 CEDEX 02,1,116.5,France
785,11-Apr-03,75109 CEDEX 02,1,57.7,France
499,15-Jan-99,75033 CEDEX 01,1,846.3,France
797,15-Feb-99,75033 CEDEX 01,1,301.82,France
676,15-Feb-99,75033 CEDEX 01,1,801.94,France
1948,15-Jan-99,75214 CEDEX 13,1,296.57,France
1949,15-Jan-99,75214 CEDEX 13,1,296.57,France
1961,15-Jan-99,75085 CEDEX 02,1,97.07,France
691,31-May-02,75085 CEDEX 02,1,351.49,France
1960,15-Jan-99,75085 CEDEX 02,1,97.07,France
676,15-Feb-99,75085 CEDEX 02,1,801.94,France
833,15-Jan-99,75035 CEDEX 01,1,797.95,France
604,03-Jun-02,75035 CEDEX 01,1,480.64,France
691,03-Jun-02,75035 CEDEX 01,1,351.49,France
663,15-Feb-99,75035 CEDEX 01,1,765.45,France
2210,15-Jan-99,75250 CEDEX 05,1,104.95,France
2211,15-Jan-99,75250 CEDEX 05,1,104.95,France
2234,15-Feb-99,75250 CEDEX 05,1,65.57,France
2255,15-Jan-99,75039 CEDEX 01,1,57.7,France
681,15-Jan-99,75039 CEDEX 01,1,629.74,France
770,31-May-02,75039 CEDEX 01,1,262.45,France
1014,31-May-02,75039 CEDEX 01,1,86.57,France
2332,10-Apr-03,75039 CEDEX 01,1,419.95,France
1065,15-Feb-99,75039 CEDEX 01,1,296.57,France
932,15-Feb-99,75039 CEDEX 01,1,430.45,France
1066,15-Feb-99,75039 CEDEX 01,1,296.57,France
609,03-Jun-02,75039 CEDEX 01,1,829.24,France
1215,15-Feb-99,75039 CEDEX 01,1,356.95,France
2083,15-Feb-99,75039 CEDEX 01,1,309.7,France
2388,15-Feb-99,75039 CEDEX 01,1,309.7,France
2012,15-Mar-99,75039 CEDEX 01,1,377.95,France
2255,15-Mar-99,75040 CEDEX 01,1,57.7,France
36,31-May-02,75041 CEDEX 01,1,451.5,France
573,31-May-02,75041 CEDEX 01,1,298.99,France
758,15-Feb-99,75041 CEDEX 01,1,83.95,France
2332,10-Apr-03,75041 CEDEX 01,1,419.95,France
475,05-Jun-02,75041 CEDEX 01,1,1007.21,France
727,15-Feb-99,75041 CEDEX 01,1,62.95,France
921,15-Mar-99,75041 CEDEX 01,1,524.95,France
2056,15-Mar-99,75042 CEDEX 01,1,325.45,France
2128,15-Feb-99,75043 CEDEX 01,1,398.74,France
2331,15-Jan-99,75088 CEDEX 02,1,535.45,France
596,31-May-02,75088 CEDEX 02,1,776.74,France
631,31-May-02,75088 CEDEX 02,1,356.74,France
25,15-Feb-99,75088 CEDEX 02,1,792.75,France
837,15-Feb-99,75088 CEDEX 02,1,813.7,France
1186,05-Jun-02,75045 CEDEX 01,1,404.2,France
1157,15-Feb-99,75045 CEDEX 01,1,377.95,France
475,15-Jan-99,75140 CEDEX 03,1,970.2,France
475,04-Jun-02,75140 CEDEX 03,1,1007.21,France
645,15-Jan-99,75196 CEDEX 04,1,746.55,France
967,31-May-02,75196 CEDEX 04,1,656.2,France
2235,15-Feb-99,75196 CEDEX 04,1,65.57,France
687,15-Jan-99,75157 CEDEX 03,1,445.99,France
1076,05-Jun-02,75157 CEDEX 03,1,259.82,France
1075,05-Jun-02,75157 CEDEX 03,1,259.82,France
2277,15-Feb-99,75157 CEDEX 03,1,251.95,France
2012,15-Mar-99,75049 CEDEX 01,1,377.95,France
2064,15-Mar-99,75049 CEDEX 01,1,488.2,France
2396,31-May-02,75231 CEDEX 05,1,89.2,France
1956,15-Feb-99,75231 CEDEX 05,1,153.77,France
687,06-Jun-02,75231 CEDEX 05,1,456.49,France
1957,15-Feb-99,75231 CEDEX 05,1,153.77,France
1014,15-Jan-99,75051 CEDEX 01,2,173.15,France
2045,15-Feb-99,75051 CEDEX 01,2,818.9,France
833,15-Mar-99,75051 CEDEX 01,1,787.45,France
964,15-Mar-99,75051 CEDEX 01,1,346.45,France
574,31-May-02,75288 CEDEX 06,1,869.14,France
475,31-May-02,75288 CEDEX 06,1,1007.21,France
1081,15-Feb-99,75288 CEDEX 06,1,225.7,France
1082,15-Feb-99,75288 CEDEX 06,1,225.7,France
676,15-Feb-99,75288 CEDEX 06,1,801.94,France
499,15-Feb-99,75288 CEDEX 06,1,846.3,France
2234,04-Jun-02,75288 CEDEX 06,1,70.82,France
2235,04-Jun-02,75288 CEDEX 06,1,70.82,France
604,15-Feb-99,75288 CEDEX 06,1,461.74,France
575,10-Apr-03,75055 CEDEX 01,1,929.25,France
1960,15-Jan-99,75055 CEDEX 01,1,97.07,France
396,03-Jun-02,75055 CEDEX 01,1,892.24,France
592,05-Jun-02,75055 CEDEX 01,1,939.49,France
1186,04-Jun-02,75055 CEDEX 01,1,404.2,France
550,15-Feb-99,75055 CEDEX 01,1,403.99,France
901,15-Feb-99,75055 CEDEX 01,1,409.45,France
757,31-May-02,75114 CEDEX 08,1,83.95,France
1960,15-Jan-99,75114 CEDEX 08,1,97.07,France
2270,10-Apr-03,75114 CEDEX 08,1,314.95,France
609,15-Feb-99,75114 CEDEX 08,1,778.84,France
838,15-Mar-99,75114 CEDEX 08,1,944.95,France
604,15-Feb-99,75114 CEDEX 08,1,461.74,France
2083,15-Mar-99,75114 CEDEX 08,1,309.7,France
2081,15-Jan-99,75058 CEDEX 01,1,220.45,France
771,15-Feb-99,75058 CEDEX 01,1,165.32,France
772,15-Feb-99,75058 CEDEX 01,1,165.32,France
758,31-May-02,75131 CEDEX 12,1,83.95,France
2234,15-Jan-99,75131 CEDEX 12,1,65.57,France
2280,31-May-02,75131 CEDEX 12,1,170.57,France
1435,15-Feb-99,75131 CEDEX 12,1,312.27,France
2140,15-Feb-99,75059 CEDEX 01,1,550.99,France
2380,03-Jun-02,75059 CEDEX 01,1,293.95,France
769,15-Mar-99,75059 CEDEX 01,1,257.2,France
770,31-May-02,75207 CEDEX 16,1,262.45,France
915,10-Apr-03,75207 CEDEX 16,1,556.45,France
2094,06-Jun-02,75207 CEDEX 16,1,438.32,France
714,15-Feb-99,75207 CEDEX 16,1,160.07,France
2282,15-Feb-99,75207 CEDEX 16,1,304.45,France
635,01-Jun-02,75207 CEDEX 16,1,860.74,France
758,15-Mar-99,75207 CEDEX 16,1,83.95,France
767,15-Mar-99,75207 CEDEX 16,1,104.95,France
2396,04-Jun-02,75207 CEDEX 16,2,178.4,France
713,15-Feb-99,75207 CEDEX 16,1,160.07,France
609,15-Feb-99,75207 CEDEX 16,1,778.84,France
1173,07-Jun-02,75061 CEDEX 02,1,535.45,France
475,15-Feb-99,75061 CEDEX 02,1,970.2,France
597,15-Feb-99,75061 CEDEX 02,1,892.24,France
785,31-May-02,75127 CEDEX 11,1,68.2,France
964,31-May-02,75239 CEDEX 05,1,330.7,France
2332,03-Jun-02,75239 CEDEX 05,1,367.45,France
767,31-May-02,75239 CEDEX 05,1,104.95,France
2388,03-Jun-02,75239 CEDEX 05,1,309.7,France
606,15-Feb-99,75239 CEDEX 05,1,314.74,France
767,15-Jan-99,75067 CEDEX 02,1,104.95,France
1065,15-Feb-99,75067 CEDEX 02,1,296.57,France
499,06-Jun-02,75067 CEDEX 02,1,883.05,France
491,15-Feb-99,75067 CEDEX 02,1,815.33,France
726,15-Feb-99,75067 CEDEX 02,1,115.45,France
1066,15-Feb-99,75067 CEDEX 02,1,296.57,France
1047,03-Jun-02,75067 CEDEX 02,1,209.95,France
727,15-Feb-99,75067 CEDEX 02,1,62.95,France
753,15-Feb-99,75067 CEDEX 02,1,244.07,France
1483,31-May-02,75101 CEDEX 02,1,70.77,France
2270,31-May-02,75101 CEDEX 02,1,314.95,France
733,10-Apr-03,75101 CEDEX 02,1,330.7,France
734,10-Apr-03,75101 CEDEX 02,1,330.7,France
1894,15-Jan-99,75069 CEDEX 02,1,682.24,France
467,31-May-02,75073 CEDEX 02,1,900.64,France
120,15-Feb-99,75073 CEDEX 02,1,829.5,France
2255,31-May-02,75086 CEDEX 02,2,120.65,France
981,06-Jun-02,75086 CEDEX 02,1,157.45,France
1111,15-Feb-99,75086 CEDEX 02,1,116.5,France
837,15-Feb-99,75086 CEDEX 02,1,813.7,France
604,15-Feb-99,75086 CEDEX 02,1,461.74,France
1112,15-Feb-99,75086 CEDEX 02,1,116.5,France
2255,15-Feb-99,75086 CEDEX 02,1,57.7,France
676,15-Feb-99,75086 CEDEX 02,1,801.94,France
597,15-Feb-99,75086 CEDEX 02,1,892.24,France
1974,15-Mar-99,75086 CEDEX 02,1,52.45,France
2374,31-May-02,75252 CEDEX 05,1,661.45,France
533,31-May-02,75078 CEDEX 02,1,524.74,France
484,06-Jun-02,75078 CEDEX 02,1,1312.24,France
1182,15-Feb-99,75078 CEDEX 02,1,157.45,France
1188,15-Feb-99,75078 CEDEX 02,1,472.45,France
2277,15-Feb-99,75078 CEDEX 02,1,251.95,France
396,15-Feb-99,75078 CEDEX 02,1,857.06,France
1452,04-Jun-02,75078 CEDEX 02,1,385.77,France
1451,04-Jun-02,75078 CEDEX 02,1,385.77,France
609,15-Feb-99,75078 CEDEX 02,1,778.84,France
2331,15-Feb-99,75078 CEDEX 02,1,535.45,France
2380,31-May-02,75308 CEDEX 09,1,293.95,France
580,15-Feb-99,75079 CEDEX 02,1,734.74,France
400,05-Jun-02,75079 CEDEX 02,1,734.74,France
1173,03-Jun-02,75079 CEDEX 02,1,535.45,France
2255,15-Mar-99,75079 CEDEX 02,1,57.7,France
2388,31-May-02,75212 CEDEX 13,1,309.7,France
10,09-Apr-03,75212 CEDEX 13,1,681.98,France
800,11-Apr-03,75212 CEDEX 13,1,262.45,France
2284,15-Feb-99,75081 CEDEX 02,1,293.95,France
163,31-May-02,75150 CEDEX 03,1,524.48,France
433,31-May-02,75150 CEDEX 03,1,851.55,France
1786,11-Apr-03,75150 CEDEX 03,1,629.95,France
467,06-Jun-02,75150 CEDEX 03,1,900.64,France
727,15-Feb-99,75150 CEDEX 03,2,136.4,France
433,04-Jun-02,75150 CEDEX 03,1,851.55,France
728,15-Feb-99,75150 CEDEX 03,2,136.4,France
2331,15-Feb-99,75150 CEDEX 03,1,535.45,France
475,15-Feb-99,75150 CEDEX 03,1,970.2,France
838,15-Feb-99,75150 CEDEX 03,1,934.45,France
2070,15-Mar-99,75150 CEDEX 03,1,519.7,France
2254,09-Apr-03,75084 CEDEX 02,1,60.32,France
2262,06-Jun-02,75084 CEDEX 02,1,299.2,France
2263,06-Jun-02,75084 CEDEX 02,1,299.2,France
609,15-Feb-99,75084 CEDEX 02,1,778.84,France
510,31-May-02,75123 CEDEX 03,1,874.65,France
433,15-Feb-99,75123 CEDEX 03,1,804.3,France
565,31-May-02,75211 CEDEX 13,1,881.74,France
768,11-Apr-03,75211 CEDEX 13,1,94.45,France
2252,31-May-02,75211 CEDEX 13,1,136.45,France
2277,15-Feb-99,75211 CEDEX 13,1,251.95,France
491,15-Feb-99,75211 CEDEX 13,1,815.33,France
604,15-Feb-99,75089 CEDEX 02,1,461.74,France
1894,15-Feb-99,75089 CEDEX 02,1,682.24,France
989,15-Mar-99,75089 CEDEX 02,1,451.45,France
604,31-May-02,75167 CEDEX 19,1,480.64,France
671,31-May-02,75167 CEDEX 19,1,892.24,France
2047,15-Feb-99,75167 CEDEX 19,1,377.95,France
559,15-Feb-99,75167 CEDEX 19,1,585.64,France
681,15-Jan-99,75096 CEDEX 02,1,629.74,France
443,15-Feb-99,75096 CEDEX 02,1,790.91,France
910,15-Mar-99,75096 CEDEX 02,1,414.7,France
727,15-Feb-99,75097 CEDEX 02,1,62.95,France
728,15-Feb-99,75097 CEDEX 02,1,62.95,France
901,15-Jan-99,75100 CEDEX 01,1,409.45,France
635,11-Apr-03,75100 CEDEX 01,1,881.74,France
796,31-May-02,75100 CEDEX 01,1,278.2,France
976,31-May-02,75100 CEDEX 01,1,314.95,France
491,15-Feb-99,75100 CEDEX 01,1,815.33,France
2373,15-Feb-99,75102 CEDEX 02,1,551.2,France
1122,15-Feb-99,75104 CEDEX 02,1,157.45,France
2282,15-Feb-99,75104 CEDEX 02,1,304.45,France
2234,15-Mar-99,75104 CEDEX 02,1,65.57,France
502,10-Apr-03,75283 CEDEX 06,1,1105.91,France
1116,15-Feb-99,75283 CEDEX 06,1,251.95,France
658,15-Jan-99,75105 CEDEX 02,1,902.74,France
550,15-Feb-99,75105 CEDEX 02,1,403.99,France
2277,15-Feb-99,75113 CEDEX 02,1,251.95,France
726,15-Mar-99,75113 CEDEX 02,1,115.45,France
901,15-Jan-99,75124 CEDEX 03,1,409.45,France
1229,15-Feb-99,75124 CEDEX 03,1,236.2,France
769,15-Mar-99,75125 CEDEX 11,1,257.2,France
1641,15-Feb-99,75126 CEDEX 11,1,70.77,France
606,03-Jun-02,75204 CEDEX 13,1,323.14,France
1215,03-Jun-02,75204 CEDEX 13,1,356.95,France
2353,06-Jun-02,75204 CEDEX 13,1,414.7,France
797,15-Feb-99,75204 CEDEX 13,1,301.82,France
443,15-Feb-99,75204 CEDEX 13,1,790.91,France
2388,03-Jun-02,75253 CEDEX 05,1,309.7,France
573,10-Apr-03,75253 CEDEX 05,1,313.69,France
2255,15-Feb-99,75253 CEDEX 05,1,57.7,France
596,15-Feb-99,75253 CEDEX 05,1,746.55,France
2253,03-Jun-02,75310 CEDEX 09,1,136.45,France
2252,03-Jun-02,75310 CEDEX 09,1,136.45,France
1014,15-Jan-99,75144 CEDEX 19,1,86.57,France
2254,15-Jan-99,75144 CEDEX 19,1,57.7,France
757,15-Jan-99,75152 CEDEX 03,1,83.95,France
797,15-Mar-99,75152 CEDEX 03,1,301.82,France
645,15-Feb-99,75152 CEDEX 03,1,746.55,France
2277,15-Jan-99,75217 CEDEX 16,1,251.95,France
1086,31-May-02,75217 CEDEX 16,1,84,France
1215,05-Jun-02,75155 CEDEX 03,1,356.95,France
758,15-Jan-99,75305 CEDEX 09,1,83.95,France
1949,15-Feb-99,75163 CEDEX 04,1,296.57,France
2210,15-Feb-99,75163 CEDEX 04,1,104.95,France
1948,15-Feb-99,75163 CEDEX 04,1,296.57,France
1065,15-Mar-99,75163 CEDEX 04,1,296.57,France
767,15-Jan-99,75221 CEDEX 05,1,104.95,France
596,15-Feb-99,75221 CEDEX 05,1,746.55,France
1111,07-Jun-02,75221 CEDEX 05,1,120.7,France
1949,15-Feb-99,75164 CEDEX 19,1,296.57,France
1948,15-Feb-99,75164 CEDEX 19,1,296.57,France
2083,15-Feb-99,75169 CEDEX 19,1,309.7,France
1046,15-Feb-99,75169 CEDEX 19,1,99.7,France
1920,15-Feb-99,75169 CEDEX 19,1,280.82,France
2277,15-Feb-99,75171 CEDEX 19,1,251.95,France
2250,10-Apr-03,75171 CEDEX 19,1,125.95,France
2251,10-Apr-03,75171 CEDEX 19,1,125.95,France
2211,15-Jan-99,75236 CEDEX 05,1,107.57,France
910,15-Feb-99,75236 CEDEX 05,1,414.7,France
475,15-Feb-99,75174 CEDEX 17,1,970.2,France
400,15-Feb-99,75234 CEDEX 05,1,683.81,France
1894,15-Feb-99,75234 CEDEX 05,1,682.24,France
475,15-Feb-99,75213 CEDEX 16,1,970.2,France
1116,15-Feb-99,75213 CEDEX 16,1,251.95,France
495,04-Jun-02,75213 CEDEX 16,8,6720,France
464,15-Feb-99,75213 CEDEX 16,10,5662.13,France
2284,15-Feb-99,75181 CEDEX 04,1,293.95,France
604,15-Feb-99,75244 CEDEX 13,1,461.74,France
1112,15-Feb-99,75244 CEDEX 13,1,116.5,France
714,15-Feb-99,75244 CEDEX 13,1,160.07,France
1111,15-Feb-99,75244 CEDEX 13,1,116.5,France
1490,04-Jun-02,75244 CEDEX 13,1,262.4,France
1489,04-Jun-02,75244 CEDEX 13,1,262.4,France
713,15-Feb-99,75244 CEDEX 13,1,160.07,France
1960,15-Mar-99,75184 CEDEX 04,1,97.07,France
609,15-Feb-99,75306 CEDEX 09,1,778.84,France
2282,15-Feb-99,75186 CEDEX 04,1,304.45,France
728,15-Feb-99,75186 CEDEX 04,1,62.95,France
989,15-Feb-99,75188 CEDEX 04,1,467.2,France
727,15-Feb-99,75198 CEDEX 04,1,62.95,France
609,15-Feb-99,75198 CEDEX 04,1,778.84,France
728,15-Feb-99,75198 CEDEX 04,1,62.95,France
2331,15-Feb-99,75198 CEDEX 04,1,535.45,France
606,15-Feb-99,75198 CEDEX 04,1,314.74,France
2254,15-Mar-99,75198 CEDEX 04,1,57.7,France
992,31-May-02,75189 CEDEX 04,1,278.2,France
550,15-Feb-99,75189 CEDEX 04,1,403.99,France
2282,15-Feb-99,75191 CEDEX 04,1,304.45,France
768,15-Feb-99,75230 CEDEX 05,1,104.95,France
910,11-Apr-03,75230 CEDEX 05,1,430.45,France
1894,15-Feb-99,75230 CEDEX 05,1,682.24,France
2255,15-Feb-99,75195 CEDEX 04,1,57.7,France
2254,15-Feb-99,75195 CEDEX 04,1,57.7,France
726,15-Feb-99,75195 CEDEX 04,1,115.45,France
671,03-Jun-02,75197 CEDEX 04,1,892.24,France
2094,03-Jun-02,75197 CEDEX 04,1,438.32,France
797,15-Mar-99,75197 CEDEX 04,1,301.82,France
1975,15-Feb-99,75201 CEDEX 13,1,52.45,France
728,15-Feb-99,75202 CEDEX 16,1,62.95,France
2371,15-Feb-99,75202 CEDEX 16,1,551.2,France
727,15-Feb-99,75202 CEDEX 16,1,62.95,France
992,15-Mar-99,75203 CEDEX 16,1,278.2,France
2234,15-Mar-99,75203 CEDEX 16,1,65.57,France
1081,15-Feb-99,75210 CEDEX 13,1,225.7,France
1188,06-Jun-02,75210 CEDEX 13,1,472.45,France
2045,06-Jun-02,75210 CEDEX 13,1,419.95,France
1082,15-Feb-99,75210 CEDEX 13,1,225.7,France
2282,15-Feb-99,75205 CEDEX 13,1,304.45,France
1894,15-Mar-99,75205 CEDEX 13,1,682.24,France
2254,15-Mar-99,75205 CEDEX 13,1,57.7,France
599,15-Feb-99,75208 CEDEX 16,1,753.64,France
2279,15-Feb-99,75278 CEDEX 06,1,165.32,France
989,15-Feb-99,75278 CEDEX 06,1,451.45,France
604,15-Feb-99,75216 CEDEX 16,1,461.74,France
226,15-Feb-99,75216 CEDEX 16,1,760.99,France
852,15-Mar-99,75220 CEDEX 16,1,771.7,France
631,15-Feb-99,75222 CEDEX 05,1,346.24,France
2359,05-Jun-02,75227 CEDEX 05,1,430.45,France
1975,15-Feb-99,75227 CEDEX 05,1,52.45,France
499,04-Jun-02,75227 CEDEX 05,1,883.05,France
1975,07-Jun-02,75228 CEDEX 05,1,57.7,France
1975,15-Feb-99,75228 CEDEX 05,1,52.45,France
597,15-Feb-99,75228 CEDEX 05,1,892.24,France
1974,15-Feb-99,75228 CEDEX 05,1,52.45,France
599,15-Feb-99,75233 CEDEX 05,1,753.64,France
2054,11-Apr-03,75238 CEDEX 05,1,545.95,France
