ProductID,Date,Zip,Units,Revenue,Country
2254,15-Jan-99,M6H,2,115.395,Canada
93,06-Jun-02,M6H,1,1039.5,Canada
609,15-Mar-99,M6H,1,778.8375,Canada
604,15-Jan-99,L5R,1,461.7375,Canada
443,04-Jun-02,L5R,1,828.975,Canada
2012,15-Mar-99,L5R,1,377.9475,Canada
992,15-Jan-99,L5R,1,288.6975,Canada
2353,31-May-02,L5R,1,414.6975,Canada
609,15-Jan-99,R3X,1,778.8375,Canada
767,15-Jan-99,R3X,1,104.9475,Canada
2331,15-Feb-99,R3X,1,535.4475,Canada
2055,31-May-02,R3X,1,569.5725,Canada
2331,31-May-02,R3X,1,540.6975,Canada
768,15-Jan-99,R3X,1,104.9475,Canada
823,15-Feb-99,R3X,1,619.4475,Canada
631,15-Jan-99,M7Y,1,346.2375,Canada
1014,15-Jan-99,M7Y,1,86.5725,Canada
195,15-Jan-99,M7Y,1,750.225,Canada
726,15-Feb-99,M7Y,1,115.4475,Canada
550,15-Feb-99,M7Y,1,403.9875,Canada
936,15-Mar-99,M7Y,1,498.6975,Canada
901,15-Feb-99,M7Y,1,409.4475,Canada
2016,15-Feb-99,M7Y,1,299.1975,Canada
740,15-Jan-99,M4V,1,170.5725,Canada
1229,15-Jan-99,M4V,1,236.1975,Canada
838,15-Jan-99,M4V,1,944.9475,Canada
2255,15-Feb-99,M4V,1,57.6975,Canada
753,15-Jan-99,R3H,1,244.0725,Canada
762,10-Apr-03,R3H,1,173.1975,Canada
727,15-Jan-99,R3H,1,68.1975,Canada
725,15-Feb-99,R3H,1,115.4475,Canada
1329,15-Feb-99,R3H,1,92.82,Canada
1960,15-Mar-99,R3H,1,97.0725,Canada
1066,15-Mar-99,R3H,1,296.5725,Canada
1975,15-Mar-99,R3H,1,52.4475,Canada
604,15-Jan-99,R3H,1,461.7375,Canada
1086,05-Jun-02,R3H,1,84,Canada
467,05-Jun-02,R3H,1,900.6375,Canada
1085,05-Jun-02,R3H,1,84,Canada
2407,15-Feb-99,R3H,1,73.4475,Canada
726,15-Feb-99,R3H,1,115.4475,Canada
1330,15-Feb-99,R3H,1,92.82,Canada
599,15-Mar-99,R3H,1,753.6375,Canada
758,15-Jan-99,K1N,1,83.9475,Canada
757,15-Jan-99,K1N,1,83.9475,Canada
2255,15-Feb-99,K1N,1,57.6975,Canada
599,15-Jan-99,K1N,1,753.6375,Canada
2254,15-Feb-99,K1N,1,57.6975,Canada
767,15-Jan-99,R3W,1,104.9475,Canada
768,15-Jan-99,R3W,1,104.9475,Canada
726,31-May-02,R3W,1,120.6975,Canada
914,15-Feb-99,R3W,1,577.4475,Canada
1111,15-Jan-99,M5X,1,116.4975,Canada
2388,15-Mar-99,M5X,1,309.6975,Canada
1926,31-May-02,M5X,1,99.6975,Canada
2234,15-Jan-99,M5X,1,65.5725,Canada
681,15-Jan-99,M5X,1,629.7375,Canada
1894,15-Jan-99,L5N,1,682.2375,Canada
910,31-May-02,L5N,1,430.4475,Canada
2234,15-Jan-99,L5N,1,65.5725,Canada
769,15-Feb-99,L5N,1,257.1975,Canada
1225,15-Feb-99,L5N,1,236.1975,Canada
2050,15-Mar-99,L5N,1,498.6975,Canada
2056,15-Mar-99,L5N,1,325.4475,Canada
2277,15-Mar-99,L5N,2,503.895,Canada
976,31-May-02,L5N,1,314.9475,Canada
726,31-May-02,L5N,1,120.6975,Canada
964,31-May-02,L5N,1,320.1975,Canada
2359,06-Jun-02,L5N,1,430.4475,Canada
1188,07-Jun-02,L5N,1,461.9475,Canada
767,15-Feb-99,L5N,2,209.895,Canada
1185,15-Feb-99,L5N,1,419.9475,Canada
2373,15-Mar-99,L5N,1,551.1975,Canada
1949,15-Jan-99,K1R,1,296.5725,Canada
1948,15-Jan-99,K1R,1,296.5725,Canada
491,15-Mar-99,K1R,1,815.325,Canada
1450,15-Jan-99,K1R,1,118.02,Canada
964,31-May-02,K1R,1,330.6975,Canada
491,15-Jan-99,K1R,1,815.325,Canada
2235,15-Jan-99,L4Y,1,65.5725,Canada
606,15-Jan-99,M5L,1,314.7375,Canada
1927,31-May-02,M5L,1,99.6975,Canada
2005,03-Jun-02,M5L,1,307.0725,Canada
1974,31-May-02,M5L,1,57.6975,Canada
1926,31-May-02,M5L,1,99.6975,Canada
396,15-Jan-99,M5L,2,1714.125,Canada
574,31-May-02,M4E,1,869.1375,Canada
609,31-May-02,M4E,1,829.2375,Canada
2056,05-Jun-02,M4E,1,330.6975,Canada
604,15-Mar-99,M4E,2,923.475,Canada
990,15-Mar-99,M4E,1,503.9475,Canada
2056,15-Feb-99,M4E,1,325.4475,Canada
901,15-Mar-99,M4E,1,409.4475,Canada
2374,31-May-02,M4N,1,661.4475,Canada
2054,31-May-02,M4N,2,1091.895,Canada
1173,15-Jan-99,L5G,1,524.9475,Canada
962,15-Feb-99,L5G,1,524.9475,Canada
609,15-Feb-99,L5G,1,778.8375,Canada
1203,05-Jun-02,R2Y,1,320.1975,Canada
2277,15-Feb-99,M6S,1,251.9475,Canada
1449,15-Jan-99,M6S,1,118.02,Canada
2279,15-Feb-99,R3E,1,165.3225,Canada
1330,15-Feb-99,R3E,1,92.82,Canada
681,15-Mar-99,R3E,1,629.7375,Canada
768,15-Mar-99,R3E,1,104.9475,Canada
753,15-Feb-99,R3E,1,244.0725,Canada
475,15-Mar-99,R3E,1,970.2,Canada
599,15-Mar-99,R3E,1,753.6375,Canada
1003,15-Feb-99,K1A,1,86.5725,Canada
400,15-Feb-99,K1A,1,683.8125,Canada
2045,15-Feb-99,K1P,1,409.4475,Canada
2255,15-Mar-99,K1P,1,57.6975,Canada
2284,15-Feb-99,K1Y,1,293.9475,Canada
491,15-Jan-99,K1Y,1,815.325,Canada
2277,15-Feb-99,K1Y,1,251.9475,Canada
2388,15-Feb-99,K1K,1,309.6975,Canada
559,15-Feb-99,K1K,1,585.6375,Canada
2407,15-Feb-99,R3B,1,73.4475,Canada
1975,15-Mar-99,R3B,1,52.4475,Canada
683,15-Jan-99,R3B,1,788.025,Canada
990,15-Feb-99,M4R,1,482.9475,Canada
910,31-May-02,M4R,1,430.4475,Canada
580,15-Feb-99,M4M,1,734.7375,Canada
1957,15-Mar-99,R3M,1,153.7725,Canada
981,15-Mar-99,R3M,1,167.9475,Canada
992,31-May-02,R3M,1,278.1975,Canada
797,15-Jan-99,R3M,1,301.8225,Canada
488,15-Mar-99,M4S,1,970.2,Canada
964,31-May-02,M4S,1,330.6975,Canada
989,15-Mar-99,L4V,1,451.4475,Canada
1166,15-Mar-99,L5T,1,535.4475,Canada
599,15-Jan-99,L5T,1,753.6375,Canada
580,15-Mar-99,L5T,1,734.7375,Canada
1173,15-Feb-99,R2V,1,524.9475,Canada
2388,05-Jun-02,R2W,1,309.6975,Canada
901,15-Mar-99,R2W,1,409.4475,Canada
2047,15-Feb-99,R3C,1,377.9475,Canada
768,15-Jan-99,M5A,1,104.9475,Canada
1046,15-Jan-99,L5J,1,99.6975,Canada
1110,15-Jan-99,R3R,1,209.9475,Canada
964,31-May-02,R3L,1,335.9475,Canada
1003,15-Feb-99,K1H,3,259.7175,Canada
1065,15-Feb-99,K2P,1,296.5725,Canada
400,05-Jun-02,L5H,1,734.7375,Canada
1425,06-Jun-02,M4P,1,304.395,Canada
1426,06-Jun-02,M4P,1,304.395,Canada
645,15-Mar-99,H1G,1,746.55,Canada
739,15-Mar-99,H2Z,1,170.5725,Canada
921,15-Mar-99,K1H,1,524.9475,Canada
921,15-Mar-99,M7Y,1,524.9475,Canada
922,15-Mar-99,K1A,1,472.4475,Canada
964,15-Mar-99,R3V,1,356.9475,Canada
992,15-Mar-99,M4Y,1,288.6975,Canada
1014,15-Mar-99,M5X,1,86.5725,Canada
1045,15-Mar-99,L5N,1,207.3225,Canada
1053,15-Mar-99,R3N,1,251.9475,Canada
1109,15-Mar-99,R3V,1,209.9475,Canada
1112,15-Mar-99,R3H,1,116.4975,Canada
1188,15-Mar-99,M7Y,1,472.4475,Canada
1948,15-Mar-99,M4E,1,296.5725,Canada
645,15-Jan-99,T6T,2,1493.1,Canada
725,15-Jan-99,V6Z,2,230.895,Canada
727,15-Jan-99,T3C,1,62.9475,Canada
757,15-Jan-99,V6M,1,83.9475,Canada
757,15-Jan-99,V6Z,1,83.9475,Canada
758,15-Jan-99,V7Y,1,83.9475,Canada
767,15-Jan-99,R2G,1,104.9475,Canada
768,15-Jan-99,T5V,1,104.9475,Canada
768,15-Jan-99,T6V,1,104.9475,Canada
838,15-Jan-99,T6E,1,929.1975,Canada
1112,15-Jan-99,V5W,1,116.4975,Canada
2045,15-Jan-99,T2P,1,409.4475,Canada
2056,15-Jan-99,V7Y,1,325.4475,Canada
2254,15-Jan-99,V5Y,1,57.6975,Canada
2254,15-Jan-99,V6E,1,57.6975,Canada
2282,15-Jan-99,V5Z,1,304.4475,Canada
491,15-Jan-99,V5W,1,815.325,Canada
491,15-Jan-99,V5Z,1,815.325,Canada
573,15-Jan-99,V7P,1,280.6125,Canada
1111,31-May-02,V6T,1,120.6975,Canada
2070,31-May-02,T5E,1,524.9475,Canada
2081,31-May-02,T5H,1,225.6975,Canada
606,31-May-02,V5M,1,323.1375,Canada
676,31-May-02,T6E,1,837.375,Canada
725,31-May-02,T2C,1,120.6975,Canada
837,31-May-02,T2J,1,813.6975,Canada
1062,31-May-02,T6J,1,149.5725,Canada
2252,31-May-02,T6R,2,272.895,Canada
2359,31-May-02,T6V,1,430.4475,Canada
596,31-May-02,R2G,1,791.9625,Canada
915,31-May-02,T5K,1,556.4475,Canada
2005,31-May-02,V6J,1,307.0725,Canada
2380,31-May-02,T6J,1,293.9475,Canada
609,15-Jan-99,T2Y,1,778.8375,Canada
683,15-Jan-99,V6C,1,788.025,Canada
714,15-Jan-99,V6T,1,160.0725,Canada
725,15-Jan-99,T5V,1,115.4475,Canada
767,15-Jan-99,T5K,1,104.9475,Canada
768,15-Jan-99,V6Z,1,104.9475,Canada
770,15-Jan-99,V6H,1,257.1975,Canada
1065,15-Jan-99,T2T,1,296.5725,Canada
2235,15-Jan-99,T5K,1,65.5725,Canada
2255,15-Jan-99,V6M,1,57.6975,Canada
396,15-Jan-99,T6T,1,857.0625,Canada
396,15-Jan-99,V6T,1,857.0625,Canada
604,15-Jan-99,V6H,1,461.7375,Canada
676,15-Jan-99,T6E,1,801.9375,Canada
683,15-Feb-99,R2N,1,788.025,Canada
726,15-Feb-99,V5Z,1,115.4475,Canada
740,15-Feb-99,V6T,1,170.5725,Canada
768,15-Feb-99,V6M,1,104.9475,Canada
990,15-Feb-99,T2Z,1,456.6975,Canada
1985,05-Jun-02,T6T,1,160.0725,Canada
2045,05-Jun-02,T2X,1,419.9475,Canada
2255,05-Jun-02,V6G,1,60.3225,Canada
596,05-Jun-02,V5V,1,776.7375,Canada
2254,05-Jun-02,V6G,1,60.3225,Canada
573,06-Jun-02,R2G,1,298.9875,Canada
676,06-Jun-02,T6T,1,852.6,Canada
740,06-Jun-02,T2Z,1,173.1975,Canada
596,06-Jun-02,T6E,1,776.7375,Canada
739,06-Jun-02,T2Z,1,173.1975,Canada
2332,06-Jun-02,V6R,1,367.4475,Canada
467,07-Jun-02,V6G,1,900.6375,Canada
574,07-Jun-02,T3B,1,869.1375,Canada
990,07-Jun-02,T6E,1,430.4475,Canada
1225,15-Feb-99,T6G,1,236.1975,Canada
2050,15-Feb-99,T2J,1,498.6975,Canada
2255,15-Feb-99,T5K,1,57.6975,Canada
2331,15-Feb-99,V6C,1,535.4475,Canada
120,15-Feb-99,T6R,1,829.5,Canada
499,15-Feb-99,T5W,1,828.1875,Canada
580,15-Feb-99,V5N,1,734.7375,Canada
604,15-Feb-99,V6H,1,461.7375,Canada
609,15-Feb-99,T6E,1,778.8375,Canada
725,15-Feb-99,V5N,1,115.4475,Canada
754,15-Feb-99,V7N,1,244.0725,Canada
757,15-Feb-99,T6E,1,83.9475,Canada
770,15-Feb-99,T6J,1,257.1975,Canada
940,15-Feb-99,T2C,1,687.6975,Canada
979,15-Feb-99,V5W,1,409.4475,Canada
992,15-Feb-99,V6G,1,278.1975,Canada
1008,15-Feb-99,V5Z,1,236.1975,Canada
1066,15-Feb-99,T1Y,1,296.5725,Canada
1122,15-Feb-99,T3G,1,157.4475,Canada
1185,15-Feb-99,T5K,2,839.895,Canada
1185,15-Feb-99,T6G,1,419.9475,Canada
1188,15-Feb-99,T5K,1,472.4475,Canada
1188,15-Feb-99,V7R,1,472.4475,Canada
1426,15-Feb-99,V5Z,1,286.02,Canada
1974,15-Feb-99,T6T,1,52.4475,Canada
2045,15-Feb-99,V6L,1,409.4475,Canada
2050,15-Feb-99,T6K,1,498.6975,Canada
2056,15-Feb-99,T6G,1,325.4475,Canada
2373,15-Feb-99,T6J,1,551.1975,Canada
2374,15-Feb-99,V7M,1,629.9475,Canada
2388,15-Feb-99,T3G,1,309.6975,Canada
1734,08-Mar-99,T1Y,1,449.8725,Canada
1735,08-Mar-99,T1Y,1,449.8725,Canada
396,15-Mar-99,V6C,1,857.0625,Canada
550,15-Mar-99,V6H,1,403.9875,Canada
596,15-Mar-99,V6T,1,746.55,Canada
604,15-Mar-99,T6E,1,461.7375,Canada
606,15-Mar-99,T2A,1,314.7375,Canada
631,15-Mar-99,V5W,1,346.2375,Canada
663,15-Mar-99,T2J,1,765.45,Canada
1143,12-Jun-02,V6Z,1,551.1975,Canada
93,15-Mar-99,V6A,1,992.25,Canada
396,15-Mar-99,V7M,1,857.0625,Canada
475,15-Mar-99,V5N,1,970.2,Canada
488,15-Mar-99,T6J,1,970.2,Canada
491,15-Mar-99,V6C,2,1630.65,Canada
676,15-Mar-99,T6B,1,801.9375,Canada
681,15-Mar-99,T6E,1,629.7375,Canada
725,15-Mar-99,T6H,1,115.4475,Canada
739,15-Mar-99,V5N,1,170.5725,Canada
767,15-Mar-99,T2X,1,104.9475,Canada
901,15-Mar-99,V6R,1,409.4475,Canada
964,15-Mar-99,V5Z,1,346.4475,Canada
1008,15-Mar-99,V6Z,1,236.1975,Canada
1081,15-Mar-99,T3G,1,225.6975,Canada
1105,15-Mar-99,T5V,1,246.6975,Canada
1109,15-Mar-99,T2J,1,209.9475,Canada
1166,15-Mar-99,T2C,1,535.4475,Canada
1166,15-Mar-99,T5J,1,535.4475,Canada
1168,15-Mar-99,V6Z,1,367.4475,Canada
1173,15-Mar-99,T2J,1,524.9475,Canada
2235,15-Jan-99,R3N,1,65.5725,Canada
2235,15-Jan-99,M5X,1,65.5725,Canada
522,15-Jan-99,M5L,1,624.75,Canada
726,15-Jan-99,K1R,1,115.4475,Canada
728,15-Jan-99,K1Y,2,125.895,Canada
767,15-Jan-99,R3G,1,104.9475,Canada
1449,15-Jan-99,K1R,1,118.02,Canada
1450,15-Jan-99,M6S,1,118.02,Canada
1894,15-Jan-99,K2P,1,682.2375,Canada
1960,15-Jan-99,R3S,1,97.0725,Canada
2234,15-Jan-99,L4Y,1,65.5725,Canada
2234,15-Jan-99,H1B,2,131.145,Canada
2235,15-Jan-99,L5P,2,131.145,Canada
2255,15-Jan-99,R3N,1,57.6975,Canada
2279,15-Jan-99,R3V,1,165.3225,Canada
2388,15-Jan-99,H1G,1,309.6975,Canada
396,15-Feb-99,M4V,2,1714.125,Canada
491,15-Feb-99,M4E,1,815.325,Canada
609,15-Feb-99,M4Y,1,778.8375,Canada
631,15-Feb-99,R3B,1,346.2375,Canada
676,15-Feb-99,R3G,1,801.9375,Canada
683,15-Feb-99,R3H,1,788.025,Canada
683,15-Feb-99,K1R,1,788.025,Canada
725,15-Feb-99,M7Y,1,115.4475,Canada
747,15-Feb-99,L5N,1,291.3225,Canada
767,15-Feb-99,R3H,1,104.9475,Canada
770,15-Feb-99,L5N,1,257.1975,Canada
853,15-Feb-99,M4Y,1,456.6975,Canada
901,15-Feb-99,R3B,1,409.4475,Canada
910,15-Feb-99,R2Y,1,414.6975,Canada
1014,15-Feb-99,R3C,1,86.5725,Canada
1111,15-Feb-99,R3T,1,116.4975,Canada
1133,15-Feb-99,R3M,1,629.9475,Canada
1166,15-Feb-99,R3W,1,535.4475,Canada
1173,15-Feb-99,R3V,1,524.9475,Canada
1230,15-Feb-99,M4E,1,524.9475,Canada
1920,15-Feb-99,L5N,1,280.8225,Canada
2045,15-Feb-99,L5N,1,409.4475,Canada
2074,15-Feb-99,M4V,1,328.0725,Canada
2081,15-Feb-99,M7Y,1,220.4475,Canada
2254,15-Feb-99,R3B,1,57.6975,Canada
2254,15-Feb-99,M4V,1,57.6975,Canada
94,15-Feb-99,R3H,1,866.25,Canada
475,15-Feb-99,M5L,1,970.2,Canada
550,15-Feb-99,R3W,1,403.9875,Canada
604,15-Feb-99,R3G,2,923.475,Canada
1094,10-Apr-03,R3V,1,57.6975,Canada
786,10-Apr-03,H1G,1,57.6975,Canada
551,10-Apr-03,L5N,1,922.1625,Canada
1093,10-Apr-03,R3V,1,57.6975,Canada
761,10-Apr-03,R3H,1,173.1975,Canada
785,10-Apr-03,H1G,1,57.6975,Canada
785,31-May-02,H1B,1,68.1975,Canada
786,31-May-02,L5T,1,68.1975,Canada
964,31-May-02,M6H,1,335.9475,Canada
1143,31-May-02,M4S,1,551.1975,Canada
962,15-Mar-99,M4Y,1,524.9475,Canada
989,15-Mar-99,M5X,1,451.4475,Canada
1003,15-Mar-99,K1G,2,173.145,Canada
1082,15-Mar-99,R3V,1,225.6975,Canada
1949,15-Mar-99,M4E,1,296.5725,Canada
2331,11-Apr-03,M7Y,1,540.6975,Canada
2055,11-Apr-03,M5R,1,569.5725,Canada
2332,11-Apr-03,M5X,1,419.9475,Canada
914,11-Apr-03,R3N,1,577.4475,Canada
681,12-Apr-03,M4E,1,715.8375,Canada
767,12-Apr-03,R3H,1,94.4475,Canada
785,12-Apr-03,R3H,1,57.6975,Canada
976,12-Apr-03,H1B,1,325.4475,Canada
786,12-Apr-03,R3H,1,57.6975,Canada
964,12-Apr-03,R3B,1,330.6975,Canada
768,12-Apr-03,R3H,1,94.4475,Canada
609,14-Apr-03,M7Y,1,850.2375,Canada
2016,15-Mar-99,L5N,1,299.1975,Canada
2235,15-Mar-99,M6H,1,65.5725,Canada
2254,15-Mar-99,K1P,1,57.6975,Canada
2388,15-Mar-99,K1S,1,309.6975,Canada
330,15-Mar-99,M7Y,1,577.2375,Canada
396,15-Mar-99,L5N,1,857.0625,Canada
400,15-Mar-99,R3K,1,683.8125,Canada
443,15-Mar-99,R3S,1,790.9125,Canada
604,15-Mar-99,R3G,1,461.7375,Canada
609,15-Mar-99,M4V,1,778.8375,Canada
609,15-Mar-99,M5L,1,778.8375,Canada
631,15-Mar-99,M5P,1,346.2375,Canada
901,15-Mar-99,M5B,1,409.4475,Canada
910,15-Mar-99,L5N,1,414.6975,Canada
914,15-Mar-99,M4V,1,603.6975,Canada
2252,10-Jun-03,R3B,1,136.4475,Canada
1894,10-Jun-03,R3G,1,750.6975,Canada
906,10-Jun-03,M4E,1,419.9475,Canada
1065,15-Mar-99,R3H,1,296.5725,Canada
1066,15-Mar-99,R3E,1,296.5725,Canada
1066,15-Mar-99,M5X,1,296.5725,Canada
1166,15-Mar-99,H1B,1,535.4475,Canada
1168,15-Mar-99,K1H,1,367.4475,Canada
1168,15-Mar-99,M7Y,1,383.1975,Canada
1185,15-Mar-99,K1N,1,419.9475,Canada
1920,15-Mar-99,R3M,1,280.8225,Canada
1974,15-Mar-99,R3B,1,52.4475,Canada
1974,15-Mar-99,R3H,1,52.4475,Canada
2032,15-Mar-99,L5N,2,446.145,Canada
2056,15-Mar-99,R3V,1,325.4475,Canada
2056,15-Mar-99,K1N,1,320.1975,Canada
2056,15-Mar-99,M4N,1,325.4475,Canada
2091,15-Mar-99,R3V,1,152.1975,Canada
2234,15-Mar-99,M4V,1,65.5725,Canada
2235,15-Mar-99,K1P,2,131.145,Canada
2277,15-Mar-99,R3E,1,251.9475,Canada
370,15-Mar-99,K1K,1,540.4875,Canada
400,15-Mar-99,K2P,1,683.8125,Canada
573,15-Mar-99,M4E,1,280.6125,Canada
837,15-Mar-99,R3G,1,839.9475,Canada
901,15-Mar-99,H1B,1,409.4475,Canada
952,15-Mar-99,M6P,1,262.4475,Canada
981,15-Mar-99,M5V,1,157.4475,Canada
1014,15-Mar-99,R3G,1,86.5725,Canada
1960,15-Mar-99,M4E,1,97.0725,Canada
1927,31-May-02,M5X,1,99.6975,Canada
2046,31-May-02,M6H,1,433.0725,Canada
2074,31-May-02,M5P,1,335.9475,Canada
609,15-Feb-99,L5T,1,778.8375,Canada
609,15-Feb-99,M6G,1,778.8375,Canada
631,15-Feb-99,L5N,1,346.2375,Canada
754,15-Feb-99,R3E,1,244.0725,Canada
990,15-Feb-99,K1S,1,482.9475,Canada
1230,15-Feb-99,M4R,1,524.9475,Canada
1329,15-Feb-99,R3E,1,92.82,Canada
1957,15-Feb-99,R3G,2,307.545,Canada
2056,15-Feb-99,L4X,1,320.1975,Canada
2056,15-Feb-99,L5R,1,325.4475,Canada
2074,15-Feb-99,M5P,1,328.0725,Canada
2199,15-Feb-99,R3H,1,178.4475,Canada
2234,15-Feb-99,R3B,1,65.5725,Canada
2331,15-Feb-99,R2W,1,535.4475,Canada
396,15-Feb-99,M4T,1,857.0625,Canada
400,15-Feb-99,K1N,1,683.8125,Canada
491,15-Feb-99,R3G,1,815.325,Canada
609,15-Feb-99,L4X,1,778.8375,Canada
609,15-Feb-99,M4E,1,778.8375,Canada
676,15-Feb-99,M5X,1,801.9375,Canada
768,15-Feb-99,R3H,1,104.9475,Canada
768,15-Feb-99,L5N,2,209.895,Canada
1046,15-Feb-99,M6S,1,99.6975,Canada
1065,15-Feb-99,R3V,1,296.5725,Canada
1066,15-Feb-99,K2P,1,296.5725,Canada
1120,15-Feb-99,R3V,1,173.1975,Canada
1173,15-Feb-99,M7Y,1,524.9475,Canada
1974,15-Feb-99,M6H,1,52.4475,Canada
2047,15-Feb-99,R3A,1,377.9475,Canada
2255,15-Feb-99,R3B,1,57.6975,Canada
2373,15-Feb-99,K1K,1,551.1975,Canada
396,15-Feb-99,M4R,1,857.0625,Canada
475,15-Feb-99,R3H,1,970.2,Canada
559,15-Feb-99,R3H,1,585.6375,Canada
599,15-Feb-99,M6H,1,753.6375,Canada
748,15-Feb-99,L5N,1,291.3225,Canada
990,15-Feb-99,R2R,1,530.1975,Canada
1191,15-Feb-99,R3G,1,262.4475,Canada
2235,15-Feb-99,R3B,1,65.5725,Canada
2396,31-May-02,M4E,1,89.1975,Canada
1870,01-Jun-02,L5N,1,850.4475,Canada
559,01-Jun-02,M5L,1,624.4875,Canada
467,01-Jun-02,R3H,1,900.6375,Canada
433,01-Jun-02,K1K,1,851.55,Canada
989,15-Mar-99,M4N,1,467.1975,Canada
1065,15-Mar-99,R3E,1,296.5725,Canada
1065,15-Mar-99,M5X,1,296.5725,Canada
1066,15-Mar-99,M6H,1,296.5725,Canada
1116,15-Mar-99,M5R,1,251.9475,Canada
1173,15-Mar-99,M4P,1,524.9475,Canada
1173,15-Mar-99,M5E,1,524.9475,Canada
1185,15-Mar-99,K2P,1,419.9475,Canada
1956,15-Mar-99,R3M,1,153.7725,Canada
1961,15-Mar-99,R3H,1,97.0725,Canada
1961,15-Mar-99,M4E,1,97.0725,Canada
2234,15-Mar-99,K1P,2,131.145,Canada
2255,15-Mar-99,M4N,1,57.6975,Canada
2282,15-Mar-99,L5T,1,304.4475,Canada
2340,15-Mar-99,R2W,1,461.9475,Canada
2388,15-Mar-99,L5N,1,309.6975,Canada
491,15-Mar-99,M5S,1,815.325,Canada
510,15-Mar-99,R3G,1,837.1125,Canada
604,15-Mar-99,M5P,1,461.7375,Canada
609,15-Mar-99,R3G,1,778.8375,Canada
609,15-Mar-99,L5H,1,778.8375,Canada
728,15-Mar-99,R3G,1,62.9475,Canada
2388,07-Jun-02,M5L,1,309.6975,Canada
1006,07-Jun-02,L5T,2,178.395,Canada
559,07-Jun-02,L4X,1,624.4875,Canada
